,Simulation Id,Flow Id,TX bitrate kbit/s,RX bitrate kbit/s,Mean Delay ms,Packet Loss Ratio %
0,1,1,527780.4410063849,527994.4102137035,0.002540091059602649,0.0
1,1,2,527785.1496684487,504605.01005602424,0.028587291849255042,0.03386960203217612
2,1,3,527785.1496684487,528382.1694149383,0.0026526527196652724,0.0
3,1,4,527785.1496684487,464719.8193822769,0.05351916110581506,0.1072340425531915
4,1,5,527789.4092520403,504525.46916002623,0.02580637732506643,0.03421727972626176
5,1,6,527794.581287264,505916.10454637517,0.02309732142857143,0.03281519861830743
6,1,7,527794.581287264,506461.7205002063,0.020875,0.03364969801553063
7,1,8,527794.581287264,527770.408104181,0.00267933390264731,0.0
8,1,9,527794.581287264,527954.7352768274,0.005192683760683762,0.0
9,1,10,527799.0305637433,528061.7237374648,0.005411899827288428,0.0
10,1,11,527804.1352241386,527914.7450671799,0.0026842022667829123,0.0
11,1,12,527804.1352241386,527851.6958847842,0.005126666666666667,0.0
12,1,13,527808.7797619047,503961.7163466019,0.028449304911955516,0.035746201966041107
13,1,14,527808.7797619047,473755.8226879246,0.058675614552605705,0.09760425909494233
14,1,15,527813.5236439866,503223.6785273953,0.027467602996254684,0.036101083032490974
15,1,16,527813.5236439866,528154.7067545166,0.002712263814616756,0.0
16,1,17,527813.5236439866,528796.0165744054,0.0025636631016042783,0.0
17,1,18,527829.7811059908,528166.1124032665,0.0027207182320441994,0.0
18,1,19,527834.9764846951,523604.7493145208,0.02290883458646617,0.003745318352059925
19,1,20,527834.9764846951,457522.5525769803,0.05053624595469256,0.12629594721960416
20,1,21,527846.6946682787,454385.02586301597,0.07320655555555555,0.12109375
21,1,22,527846.6946682787,528215.8517907221,0.002548541468064824,0.0
22,1,23,527852.8934559221,523679.58680707053,0.023607976653696502,0.002909796314258002
23,1,24,527858.60827956,500808.50743432436,0.0345438144329897,0.039603960396039604
24,1,25,527871.4926177416,473917.93562036805,0.03471116071428572,0.0931174089068826
25,1,26,527871.4926177416,527723.1798742014,0.00262123,0.0
26,1,27,527877.6477921614,449319.41586294095,0.07834767580452921,0.12966804979253113
27,1,28,527884.6153846154,499465.8992371784,0.032458043478260874,0.040667361835245046
28,1,29,527884.6153846154,509640.4730439497,0.018943191489361706,0.026915113871635612
29,1,30,527891.0874773415,523279.99735901854,0.027346331236897278,0.0041753653444676405
30,1,31,527891.0874773415,528293.0694678668,0.0050674766355140195,0.0
31,1,32,527913.3748759193,446433.1434105185,0.05899935815147625,0.14489571899012074
32,1,33,527913.3748759193,412248.0172007587,0.09300138312586446,0.2098360655737705
33,1,34,527927.9596275099,529049.496562286,0.005196951219512196,0.0
34,1,35,527936.2710674157,528816.8603011868,0.0050110786516853936,0.0
35,1,36,527936.2710674157,527790.399343282,0.005245134831460675,0.0
36,1,37,527944.6132517861,523389.8909325876,0.02753379310344828,0.003436426116838488
37,1,38,527944.6132517861,441801.1039997988,0.07259166666666668,0.14585764294049008
38,1,39,527944.6132517861,443381.94634508714,0.04376748299319728,0.151270207852194
39,1,40,527944.6132517861,506701.1020147186,0.02018254156769596,0.029953917050691243
40,1,41,527961.6702300301,496094.40207224054,0.039004260651629076,0.04659498207885305
41,1,42,527961.6702300301,495454.1404258132,0.036215789473684215,0.04659498207885305
42,1,43,527970.9469668929,523328.7135941038,0.028472388955582233,0.0035885167464114833
43,1,44,527970.9469668929,528736.0671078233,0.003326646848989299,0.0
44,1,45,527970.9469668929,528258.6506221701,0.00576217598097503,0.0
